index,imdb_id,conteo,media_rating,imdb_title,genre
31134,tt6864864,14,8.928571428571429,Bobby Robson: More Than a Manager,Documentary|Sport
31135,tt0031885,14,7.785714285714286,The Rules of the Game,Comedy|Drama
31136,tt1630036,14,8.214285714285714,Courageous,Drama
31137,tt1440732,14,4.857142857142857,Bel Ami,Drama|History|Romance
31138,tt2147459,14,4.642857142857143,Patrick: Evil Awakens,Horror
31139,tt0079095,14,8.142857142857142,The Marriage of Maria Braun,Drama
31140,tt5427032,14,3.357142857142857,Osman Pazarlama,Comedy
31141,tt4560008,14,7.785714285714286,This Beautiful Fantastic,Comedy|Drama|Fantasy|Romance
31142,tt3062976,14,6.642857142857143,Learning to Drive,Comedy|Drama|Romance
31143,tt7671064,14,7.571428571428571,Brittany Runs a Marathon,Comedy|Drama
31144,tt3272570,14,7.785714285714286,All Things Must Pass,Documentary|History|Music
31145,tt1083456,14,6.142857142857143,Fired Up!,Comedy|Sport
31146,tt0094663,14,7.0,Another Woman,Drama
31147,tt4034452,14,6.428571428571429,Hyena Road,Action|Drama|War
31148,tt0208990,14,7.5,The Son's Room,Drama
31149,tt0120646,14,6.857142857142857,The Deep End of the Ocean,Drama
31150,tt6803212,14,6.785714285714286,Don't Let Go,Drama|Fantasy|Horror|Mystery|Thriller
31151,tt0092796,14,5.928571428571429,Creepshow 2,Comedy|Fantasy|Horror
31152,tt4368814,14,8.071428571428571,Louis C.K.: Live at the Comedy Store,Documentary|Comedy
31153,tt4977530,14,7.285714285714286,Viceroy's House,Biography|Drama|History|Romance
31154,tt4157220,14,7.642857142857143,Iris,Documentary|Biography|History
31155,tt2646378,14,4.428571428571429,The Frankenstein Theory,Horror|Sci-Fi
31156,tt0225071,14,7.214285714285714,Angel Eyes,Drama|Romance
31157,tt3090634,14,6.357142857142857,Eden,Biography|Drama|Music
31158,tt4532038,14,5.5,The War with Grandpa,Comedy|Family
31159,tt0090655,14,6.571428571428571,April Fool's Day,Horror|Mystery
31160,tt3090252,14,7.428571428571429,Dinosaur 13,Documentary
31161,tt6896536,14,8.0,Foxtrot,Drama
31162,tt0228333,14,5.0,Ghosts of Mars,Action|Horror|Sci-Fi
31163,tt0120032,14,7.214285714285714,Romy and Michele's High School Reunion,Comedy
31164,tt0269095,14,7.214285714285714,City by the Sea,Crime|Drama|Mystery|Thriller
31165,tt1173745,14,8.0,Revanche,Crime|Drama|Romance|Thriller
31166,tt4976192,14,3.857142857142857,211,Action|Crime|Drama
31167,tt0120094,14,8.142857142857142,Selena,Biography|Drama|Music
31168,tt1456060,14,6.571428571428571,Boy Wonder,Action|Crime|Drama|Thriller
31169,tt1221208,14,7.214285714285714,Frankie & Alice,Biography|Drama
31170,tt3125472,14,7.285714285714286,Coming Home,Drama|Romance
31171,tt0219965,14,6.285714285714286,Bandits,Comedy|Crime|Drama|Romance
31172,tt3106120,14,5.642857142857143,See No Evil 2,Horror
31173,tt0338094,14,5.357142857142857,The Haunted Mansion,Comedy|Family|Fantasy|Horror|Mystery
31174,tt0089893,14,5.642857142857143,Red Sonja,Action|Adventure|Fantasy
31175,tt2674430,14,4.857142857142857,Approaching the Unknown,Drama|Sci-Fi|Thriller
31176,tt2120152,14,8.214285714285714,The Invisible War,Documentary|Crime
31177,tt2180571,14,3.4285714285714284,Stranger Within,Mystery|Thriller
31178,tt0074749,14,7.857142857142857,The Killing of a Chinese Bookie,Crime|Drama|Thriller
31179,tt0074695,14,8.214285714285714,Cross of Iron,Drama|War
31180,tt11905962,14,6.214285714285714,Sputnik,Sci-Fi
31181,tt1525890,14,6.285714285714286,The Caller,Thriller
31182,tt0074483,14,6.142857142857143,The Enforcer,Action|Crime|Thriller
31183,tt1530983,14,6.5,Red Hill,Thriller|Western
31184,tt0090570,14,8.071428571428571,84 Charing Cross Road,Biography|Drama|Romance
31185,tt2178256,14,8.428571428571429,The Rocket,Drama
31186,tt2707848,14,6.714285714285714,Saint Laurent,Biography|Drama|Romance
31187,tt0355702,14,7.785714285714286,Lords of Dogtown,Biography|Drama|Sport
31188,tt4437216,14,6.428571428571429,Goat,Drama
31189,tt1559549,14,7.857142857142857,Restrepo,Documentary|War
31190,tt3183630,14,6.857142857142857,The Boy and the World,Animation|Adventure|Family
31191,tt0119472,14,8.857142857142858,Knockin' on Heaven's Door,Action|Crime|Comedy|Drama
31192,tt0310281,14,7.714285714285714,A Mighty Wind,Comedy|Music
31193,tt7628458,14,8.214285714285714,Hadi Be Oglum,Drama
31194,tt1139668,14,4.285714285714286,The Unborn,Drama|Horror|Mystery|Thriller
31195,tt0070698,14,6.785714285714286,Sisters,Horror|Mystery|Thriller
31196,tt1581835,14,6.571428571428571,Daydream Nation,Drama|Romance
31197,tt0078966,14,7.785714285714286,The China Syndrome,Drama|Thriller
31198,tt0120824,14,6.857142857142857,The Shipping News,Drama
31199,tt1588895,14,6.642857142857143,Uncle Boonmee Who Can Recall His Past Lives,Drama|Fantasy
31200,tt0076162,14,6.714285714285714,House,Comedy|Horror
31201,tt0092718,14,7.428571428571429,Can't Buy Me Love,Comedy|Drama|Romance
31202,tt0119360,14,7.285714285714286,In & Out,Comedy|Romance
31203,tt11358398,14,8.0,The Man Standing Next,History|Thriller
31204,tt3197766,14,6.857142857142857,Kill Zone 2,Action|Crime|Thriller
31205,tt6485928,14,6.214285714285714,The Land of Steady Habits,Comedy|Drama
31206,tt7616148,14,7.357142857142857,Luce,Drama
31207,tt0092076,14,5.714285714285714,The Texas Chainsaw Massacre 2,Comedy|Horror
31208,tt2621000,14,7.285714285714286,Jolly LLB,Comedy|Drama
31209,tt0078869,14,6.857142857142857,The Black Hole,Action|Sci-Fi
31210,tt2876428,14,7.857142857142857,"Good Day, Ramon",Drama
31211,tt0088933,14,7.285714285714286,Cocoon,Comedy|Drama|Sci-Fi
31212,tt0077681,14,6.285714285714286,The Hills Have Eyes,Horror|Thriller
31213,tt2616880,14,8.357142857142858,The Blue Umbrella,Animation|Short|Family|Fantasy|Romance
31214,tt0229260,14,5.0,Book of Shadows: Blair Witch 2,Adventure|Fantasy|Horror|Mystery|Thriller
31215,tt0088814,14,6.285714285714286,The Black Cauldron,Animation|Action|Adventure|Family|Fantasy|Horror
31216,tt1568150,14,7.714285714285714,Joan Rivers: A Piece of Work,Documentary|Biography|Comedy|Drama
31217,tt2714380,14,4.571428571428571,The Remaining,Drama|Horror|Mystery|Sci-Fi|Thriller
31218,tt2610768,14,4.5,Celal and Ceren,Comedy|Romance
31219,tt0078908,14,6.785714285714286,The Brood,Horror|Sci-Fi
31220,tt6495770,14,5.071428571428571,Action Point,Comedy
31221,tt0023427,14,7.857142857142857,Scarface,Action|Crime|Drama|Film-Noir|Thriller
31222,tt6920356,14,6.571428571428571,The Souvenir,Drama|Mystery|Romance
31223,tt0119731,14,6.928571428571429,Murder at 1600,Action|Crime|Drama|Mystery|Thriller
31224,tt0046534,14,7.214285714285714,The War of the Worlds,Action|Sci-Fi|Thriller
31225,tt0117247,14,6.785714285714286,One Fine Day,Comedy|Drama|Romance
31226,tt0432291,14,3.2142857142857144,The Fog,Horror
31227,tt0104815,14,7.285714285714286,El Mariachi,Action|Crime|Thriller
31228,tt0837156,14,6.428571428571429,Pee-wee's Big Holiday,Adventure|Comedy|Family
31229,tt0041546,14,8.5,Kind Hearts and Coronets,Comedy|Crime
31230,tt0080365,14,5.785714285714286,American Gigolo,Crime|Drama|Mystery|Romance|Thriller
31231,tt0373283,14,7.0,Saints and Soldiers,Action|Drama|War
31232,tt0114194,14,5.928571428571429,The Prophecy,Action|Crime|Drama|Fantasy|Horror|Mystery|Thriller
31233,tt3824412,14,5.142857142857143,Results,Comedy|Romance
31234,tt2385104,14,7.285714285714286,D-Day,Action|Thriller
31235,tt0055913,14,7.642857142857143,Divorce Italian Style,Comedy|Drama|Romance
31236,tt1954470,14,8.214285714285714,Gangs of Wasseypur,Action|Comedy|Crime|Drama|Thriller
31237,tt0042208,14,8.428571428571429,The Asphalt Jungle,Crime|Drama|Film-Noir|Thriller
31238,tt0055824,14,7.285714285714286,Cape Fear,Drama|Thriller
31239,tt0054743,14,7.642857142857143,The Children's Hour,Drama|Romance
31240,tt0105488,14,7.714285714285714,Strictly Ballroom,Comedy|Drama|Music|Romance
31241,tt8465676,14,8.571428571428571,Hannah Gadsby: Nanette,Documentary|Comedy
31242,tt1314652,14,7.0,The Housemaid,Drama|Thriller
31243,tt1756799,14,4.642857142857143,The Day,Action|Drama|Horror|Sci-Fi|Thriller
31244,tt0845046,14,7.642857142857143,Son of Rambow,Action|Adventure|Comedy|Drama|Family
31245,tt0104684,14,7.714285714285714,Hard Boiled,Action|Crime|Drama|Thriller
31246,tt0117918,14,6.785714285714286,Tin Cup,Comedy|Drama|Romance|Sport
31247,tt0203230,14,7.714285714285714,You Can Count on Me,Drama
31248,tt0104187,14,6.857142857142857,Encino Man,Comedy
31249,tt0058430,14,7.857142857142857,Onibaba,Drama|Horror
31250,tt1244658,14,5.714285714285714,Burning Bright,Drama|Horror|Thriller
31251,tt0866437,14,7.214285714285714,The Jane Austen Book Club,Comedy|Drama|Romance
31252,tt0114594,14,7.428571428571429,Swimming with Sharks,Comedy|Crime
31253,tt5646136,14,9.357142857142858,Hillary's America: The Secret History of the Democratic Party,Documentary|Biography|History
31254,tt1431181,14,6.5,Another Year,Comedy|Drama
31255,tt0057831,14,7.5,Zorba the Greek,Comedy|Drama
31256,tt2398149,14,7.571428571428571,An Officer and a Spy,Drama|History|Thriller
31257,tt0057427,14,8.071428571428571,The Trial,Drama|Mystery|Thriller
31258,tt5979872,14,6.214285714285714,Bleach,Action|Adventure|Fantasy
31259,tt3554418,14,7.714285714285714,Khoobsurat,Comedy|Romance
31260,tt0848557,14,6.5,Diary of the Dead,Fantasy|Horror|Sci-Fi|Thriller
31261,tt0114319,14,7.214285714285714,Sabrina,Comedy|Drama|Romance
31262,tt0155975,14,5.928571428571429,Psycho,Horror|Mystery|Thriller
31263,tt5651050,14,8.357142857142858,Bright Lights: Starring Carrie Fisher and Debbie Reynolds,Documentary
31264,tt2815902,14,7.5,The Childhood of a Leader,Drama
31265,tt0290095,14,6.357142857142857,The Tuxedo,Action|Comedy|Sci-Fi
31266,tt0109068,14,6.357142857142857,Airheads,Comedy|Crime|Music
31267,tt4805316,14,7.285714285714286,A Dark Song,Drama|Fantasy|Horror|Mystery
31268,tt3754976,14,6.571428571428571,Elephant Song,Drama
31269,tt2336960,14,6.785714285714286,Inch'Allah,Drama
31270,tt3687398,14,4.142857142857143,The Runner,Drama
31271,tt0109520,14,7.071428571428571,D2: The Mighty Ducks,Comedy|Drama|Family|Sport
31272,tt1329232,14,5.714285714285714,St George's Day,Action|Crime|Thriller
31273,tt2341664,14,4.857142857142857,Come Out and Play,Horror
31274,tt3689498,14,8.214285714285714,Feast,Animation|Short|Comedy|Drama|Family|Romance
31275,tt0494222,14,7.071428571428571,Eagle vs Shark,Comedy|Romance
31276,tt0045758,14,6.142857142857143,Fear and Desire,Drama|Thriller|War
31277,tt2936180,14,6.857142857142857,Far from Men,Drama|War|Western
31278,tt1415283,14,6.357142857142857,Nanny McPhee Returns,Comedy|Family|Fantasy
31279,tt7064766,14,7.214285714285714,Tisbah ala Khair,Drama
31280,tt2315152,14,6.785714285714286,A Werewolf Boy,Fantasy|Romance
31281,tt2314824,14,6.642857142857143,Behaving Badly,Comedy
31282,tt8752474,14,7.0,Justice League vs the Fatal Five,Animation|Action|Fantasy|Sci-Fi
31283,tt5999382,14,6.5,Flimflam,Comedy|Family
31284,tt0252503,14,7.571428571428571,Heist,Action|Crime|Drama|Thriller
31285,tt2357788,14,9.428571428571429,Bridegroom,Documentary
31286,tt0113041,14,6.785714285714286,Father of the Bride Part II,Comedy|Family|Romance
31287,tt2371486,14,6.571428571428571,A Company Man,Action|Drama
31288,tt2821088,14,5.642857142857143,Bastards,Drama|Romance
31289,tt0054130,14,8.5,La Notte,Drama
31290,tt5117428,14,7.714285714285714,Wild Rose,Drama|Music
31291,tt5893264,14,5.714285714285714,D'après une histoire vraie,Drama|Mystery|Thriller
31292,tt0107050,14,7.785714285714286,Grumpy Old Men,Comedy|Drama|Romance
31293,tt0112431,14,8.142857142857142,Babe,Comedy|Drama|Family
31294,tt0107131,14,7.928571428571429,Homeward Bound: The Incredible Journey,Adventure|Comedy|Drama|Family
31295,tt0053987,14,8.285714285714286,The Steamroller and the Violin,Drama
31296,tt0082533,14,7.0,The Howling,Horror
31297,tt1808454,14,7.571428571428571,Suicide Room,Animation|Drama|Thriller
31298,tt3638396,14,7.071428571428571,Closet Monster,Drama|Fantasy|Mystery
31299,tt0112642,14,6.785714285714286,Casper,Comedy|Family|Fantasy
31300,tt3782876,14,6.5,Código Paz,Action|Adventure|Crime
31301,tt2358913,14,9.142857142857142,Berserk: The Golden Age Arc III - The Advent,Animation|Action|Adventure|Fantasy|Horror
31302,tt3625152,14,4.285714285714286,The Man with the Iron Fists 2,Action
31303,tt2404465,14,8.357142857142858,Troop Zero,Comedy|Drama|Family
31304,tt0084777,14,7.357142857142857,Tenebrae,Horror|Mystery|Thriller
31305,tt0875595,14,7.714285714285714,Destiny,Drama
31306,tt2235902,14,7.285714285714286,Geography Club,Comedy
31307,tt0165854,14,7.071428571428571,The Limey,Crime|Drama|Mystery|Thriller
31308,tt0116999,14,6.785714285714286,Marvin's Room,Drama
31309,tt0063032,14,7.571428571428571,The Great Silence,Western
31310,tt0116830,14,6.571428571428571,Last Man Standing,Action|Crime|Drama|Thriller
31311,tt0062994,14,7.785714285714286,Funny Girl,Biography|Comedy|Drama|Musical|Romance
31312,tt0100024,14,7.928571428571429,Life Is Sweet,Comedy|Drama
31313,tt0441774,14,6.571428571428571,Lonely Hearts,Crime|Drama|Romance|Thriller
31314,tt1381418,14,5.642857142857143,You May Not Kiss the Bride,Action|Comedy|Crime|Romance
31315,tt0082307,14,6.857142857142857,The Beyond,Horror
31316,tt5537228,14,6.714285714285714,Everybody Loves Somebody,Comedy|Romance
31317,tt7125774,14,7.857142857142857,Balloon,Drama|History|Thriller
31318,tt4191580,14,4.142857142857143,Meet the Blacks,Comedy|Horror
31319,tt0062138,14,7.714285714285714,Point Blank,Crime|Drama|Thriller
31320,tt0037913,14,7.928571428571429,Mildred Pierce,Crime|Drama|Film-Noir|Mystery|Romance
31321,tt1725969,14,8.285714285714286,Ethel & Ernest,Animation|Drama|History
31322,tt4768776,14,8.214285714285714,"Right Now, Wrong Then",Drama
31323,tt0039192,14,7.142857142857143,Black Narcissus,Drama
31324,tt0035279,14,6.571428571428571,Saboteur,Thriller|War
31325,tt0301976,14,7.0,The United States of Leland,Drama
31326,tt0097647,14,5.857142857142857,The Karate Kid Part III,Action|Drama|Family|Sport
31327,tt0065063,14,7.5,Take the Money and Run,Comedy|Crime
31328,tt10350626,14,8.142857142857142,Gunjan Saxena: The Kargil Girl,Biography
31329,tt1034385,14,6.285714285714286,Cold Skin,Adventure|Horror|Sci-Fi|Thriller
31330,tt5494396,14,8.5,Tickling Giants,Documentary
31331,tt0098067,14,7.428571428571429,Parenthood,Comedy|Drama
31332,tt10333426,14,5.857142857142857,Bliss,Drama|Sci-Fi
31333,tt6169694,14,5.785714285714286,I Think We're Alone Now,Drama|Mystery|Sci-Fi
31334,tt6210996,14,4.642857142857143,10x10,Thriller
31335,tt0437405,14,6.5,Paper Man,Comedy|Drama
31336,tt2785288,14,7.642857142857143,Jack Strong,Action|Biography|Crime|Drama|Mystery|Thriller
31337,tt0064612,14,8.428571428571429,My Night at Maud's,Comedy|Drama|Romance
31338,tt0084917,14,8.357142857142858,The World According to Garp,Comedy|Drama
31339,tt7134096,14,5.071428571428571,The Rhythm Section,Action|Drama|Mystery|Thriller
31340,tt0098627,14,7.357142857142857,Weekend at Bernie's,Adventure|Comedy|Crime
31341,tt0439662,14,8.285714285714286,Fanaa,Drama|Romance
31342,tt1032751,14,6.357142857142857,The Warrior's Way,Action|Fantasy|Western
31343,tt6119504,14,5.5,#Realityhigh,Comedy|Drama|Romance
31344,tt6127004,14,5.0,Paradise Hills,Fantasy
31345,tt0976238,14,5.071428571428571,Old Dogs,Comedy|Family
31346,tt0924129,14,6.642857142857143,Crossing Over,Crime|Drama
31347,tt1440266,14,8.071428571428571,Pina,Documentary|Music
31348,tt6053948,14,7.571428571428571,Sunday's Illness,Drama
31349,tt5591666,14,6.714285714285714,The Domestics,Horror|Sci-Fi|Thriller
31350,tt8114980,14,5.714285714285714,Willy's Wonderland,Horror|Thriller
31351,tt4680980,14,5.357142857142857,Lavender,Drama|Thriller
31352,tt0385267,14,7.214285714285714,In Good Company,Comedy|Drama|Romance
31353,tt8128188,14,5.857142857142857,High Flying Bird,Drama|Sport
31354,tt4610378,14,6.928571428571429,The Resistance Banker,Biography|Drama|War
31355,tt0159382,14,7.071428571428571,Croupier,Crime|Drama
31356,tt0115433,14,5.642857142857143,101 Dalmatians,Adventure|Comedy|Crime|Family
31357,tt1718199,14,7.428571428571429,Dragon,Action|Crime|Drama|Thriller
31358,tt5598216,14,7.5,Team Foxcatcher,Documentary|Biography|Crime|History|Sport
31359,tt0103905,14,7.714285714285714,Man Bites Dog,Comedy|Crime|Drama|Horror
31360,tt0879843,14,7.0,Katyn,Drama|History|War
31361,tt0298228,14,7.5,Whale Rider,Drama|Family
31362,tt1700844,14,5.571428571428571,The Deep Blue Sea,Drama|Romance
31363,tt0079641,14,8.0,Nosferatu the Vampyre,Horror
31364,tt0079588,14,7.857142857142857,The Muppet Movie,Adventure|Comedy|Family|Musical
31365,tt4594834,14,6.214285714285714,Chi-Raq,Comedy|Crime|Drama|Musical
31366,tt1687247,14,7.571428571428571,Life in a Day,Documentary|Drama
31367,tt0101587,14,7.357142857142857,City Slickers,Comedy|Western
31368,tt0131369,14,6.928571428571429,Edtv,Comedy|Drama
31369,tt0115956,14,6.142857142857143,Courage Under Fire,Action|Drama|Mystery|Thriller|War
31370,tt0061495,14,7.428571428571429,The Collector,Comedy|Drama|Romance
31371,tt0367188,14,8.214285714285714,Modigliani,Biography|Drama
31372,tt4846318,14,7.285714285714286,Into the Inferno,Documentary
31373,tt1371155,14,8.142857142857142,Made in Dagenham,Biography|Comedy|Drama|History
31374,tt0961722,14,3.5,Cabin Fever 2: Spring Fever,Horror
31375,tt6083230,14,8.0,Little Forest,Drama
31376,tt0061107,14,6.642857142857143,Torn Curtain,Thriller
31377,tt3487994,14,6.357142857142857,Bloodsucking Bastards,Action|Comedy|Horror
31378,tt0951335,14,4.5,The New Daughter,Horror|Thriller
31379,tt0079367,15,7.2,The Jerk,Comedy
31380,tt1405810,15,7.533333333333333,Loose Cannons,Comedy|Drama|Romance
31381,tt0319769,15,7.733333333333333,Mondays in the Sun,Comedy|Drama
31382,tt0209463,15,8.2,The Wind Will Carry Us,Drama
31383,tt0081059,15,8.2,The Lion of the Desert,Biography|Drama|History|War
31384,tt2806788,15,7.0,Fukrey,Comedy|Drama|Romance
31385,tt0077742,15,7.6,Interiors,Drama
31386,tt0327137,15,7.733333333333333,Secondhand Lions,Comedy|Drama|Family
31387,tt4935418,15,5.466666666666667,Baskin,Fantasy|Horror
31388,tt0080979,15,8.333333333333334,Kagemusha,Drama|History|War
31389,tt1423894,15,7.066666666666666,Barney's Version,Comedy|Drama
31390,tt4144190,15,6.0,Wiener-Dog,Comedy|Drama
31391,tt0318411,15,7.4,The Magdalene Sisters,Drama
31392,tt1937449,15,5.866666666666666,At Any Price,Drama|Sport|Thriller
31393,tt0043278,15,7.133333333333334,An American in Paris,Drama|Musical|Romance
31394,tt4669296,15,7.133333333333334,Lords of Chaos,Biography|Drama|Horror|Music|Thriller
31395,tt0045274,15,8.8,Umberto D.,Drama
31396,tt4662420,15,5.0,All Nighter,Comedy|Drama
31397,tt8963708,15,7.8,And Then We Danced,Drama|Romance
31398,tt0046345,15,7.866666666666666,Summer with Monika,Drama|Romance
31399,tt1878942,15,6.066666666666666,Date and Switch,Comedy|Drama|Romance
31400,tt0047811,15,6.666666666666667,All That Heaven Allows,Drama|Romance
31401,tt2318625,15,7.6,Out in the Dark,Drama|Romance|Thriller
31402,tt2325002,15,5.2,Freezer,Action|Thriller
31403,tt0048980,15,8.2,The Red Balloon,Short|Comedy|Drama|Family|Fantasy
31404,tt0049261,15,7.333333333333333,Giant,Drama|Western
31405,tt2334896,15,7.133333333333334,The Dirties,Crime|Drama
31406,tt8743064,15,4.866666666666666,See You Yesterday,Action|Adventure|Crime|Drama|Sci-Fi|Thriller
31407,tt1839596,15,8.2,Rockstar,Drama|Music|Musical|Romance
31408,tt8613876,15,3.533333333333333,Kidnapping Stella,Thriller
31409,tt1945062,15,4.8,About Cherry,Drama
31410,tt0281322,15,6.0,Undisputed,Action|Crime|Drama|Sport
31411,tt0041154,15,7.8,Late Spring,Drama
31412,tt0280491,15,7.666666666666667,Bloody Sunday,Drama|History|War
31413,tt2152198,15,7.866666666666666,The Pervert's Guide to Ideology,Documentary
31414,tt2145829,15,4.8,Robot Overlords,Action|Adventure|Sci-Fi
31415,tt0018578,15,7.8,Wings,Drama|Romance|War|Action
31416,tt0019421,15,8.266666666666667,"Steamboat Bill, Jr.",Action|Comedy|Drama|Family|Romance
31417,tt2106550,15,6.0,Möbius,Drama|Thriller
31418,tt0023649,15,7.333333333333333,Vampyr,Fantasy|Horror
31419,tt0023969,15,7.933333333333334,Duck Soup,Comedy|Musical|War
31420,tt0025878,15,8.533333333333333,The Thin Man,Comedy|Crime|Mystery
31421,tt1807944,15,4.733333333333333,As I Lay Dying,Drama
31422,tt0275277,15,9.133333333333333,Cowboy Bebop: The Movie,Animation|Action|Crime|Drama|Sci-Fi|Thriller
31423,tt0034587,15,7.4,Cat People,Fantasy|Horror|Thriller
31424,tt0036613,15,8.4,Arsenic and Old Lace,Comedy|Crime|Thriller
31425,tt0260866,15,6.6,Don't Say a Word,Drama|Mystery|Thriller
31426,tt0037059,15,6.333333333333333,Meet Me in St. Louis,Comedy|Drama|Family|Musical|Romance
31427,tt9243804,15,5.933333333333334,The Green Knight,Adventure|Drama|Fantasy
31428,tt1981140,15,6.2,Wasteland,Crime|Drama|Thriller
31429,tt1977895,15,6.0,Resolution,Horror|Mystery|Thriller
31430,tt0280486,15,5.733333333333333,Bad Company,Action|Adventure|Comedy|Thriller
31431,tt2229511,15,6.0,Wer,Action|Horror|Mystery|Thriller
31432,tt0054189,15,7.6,Purple Noon,Crime|Drama|Thriller
31433,tt2374902,15,7.266666666666667,Metalhead,Drama
31434,tt1790834,15,5.866666666666666,Simon Killer,Drama|Thriller
31435,tt1572306,15,4.466666666666667,Don't Blink,Horror|Mystery|Thriller
31436,tt0071455,15,5.866666666666666,Earthquake,Action|Drama|Thriller
31437,tt1565958,15,7.333333333333333,Romantics Anonymous,Comedy|Romance
31438,tt0228786,15,7.466666666666667,The Crimson Rivers,Crime|Mystery|Thriller
31439,tt0072251,15,7.733333333333333,The Taking of Pelham One Two Three,Action|Crime|Thriller
31440,tt0072288,15,8.0,Thunderbolt and Lightfoot,Comedy|Crime|Drama
31441,tt0073012,15,8.666666666666666,The Four Musketeers: Milady's Revenge,Adventure|History
31442,tt0073582,15,7.6,Deep Red,Horror|Mystery|Thriller
31443,tt1588398,15,5.4,Sleeping Beauty,Drama|Romance|Thriller
31444,tt1534085,15,5.933333333333334,Beyond the Black Rainbow,Horror|Sci-Fi|Thriller
31445,tt2674358,15,6.133333333333334,The Hunter's Prayer,Action|Crime|Drama|Thriller
31446,tt2691722,15,7.333333333333333,Het vonnis,Drama|Thriller
31447,tt7464188,15,6.133333333333334,In Fabric,Horror
31448,tt0076085,15,8.333333333333334,A Special Day,Drama
31449,tt2718440,15,6.4,Moonwalkers,Action|Comedy
31450,tt4911940,15,7.933333333333334,Goodbye Berlin,Comedy|Drama|Family
31451,tt14810692,15,7.8,Escape from Mogadishu,Action|Drama|Thriller
31452,tt0318034,15,8.6,Russian Ark,Drama|Fantasy|History|Mystery
31453,tt7518466,15,7.8,Conor McGregor: Notorious,Documentary|Biography|Sport
31454,tt7357302,15,7.666666666666667,Avicii: True Stories,Documentary
31455,tt0068833,15,5.6,The Last House on the Left,Horror|Thriller
31456,tt1613092,15,7.733333333333333,Happy,Documentary|Drama|Family
31457,tt2390962,15,7.066666666666666,The Unknown Known,Documentary|Biography|History|War
31458,tt0292644,15,6.733333333333333,The Rules of Attraction,Comedy|Drama|Romance
31459,tt1756851,15,4.866666666666666,Twixt,Comedy|Fantasy|Horror|Mystery
31460,tt2400275,15,5.0,Goodbye to Language,Drama|Fantasy
31461,tt0058450,15,8.8,The Umbrellas of Cherbourg,Drama|Musical|Romance
31462,tt0060390,15,7.266666666666667,Fahrenheit 451,Drama|Sci-Fi
31463,tt1705786,15,7.8,Chinese Take-Out,Comedy|Drama
31464,tt0060955,15,7.6,Seconds,Sci-Fi|Thriller
31465,tt1613062,15,8.333333333333334,The Music Never Stopped,Drama|Music
31466,tt8092252,15,7.466666666666667,Be With You,Drama|Fantasy|Romance
31467,tt0063374,15,8.0,The Odd Couple,Comedy
31468,tt0302640,15,7.666666666666667,The Hot Chick,Comedy|Fantasy
31469,tt2492916,15,7.6,Muscle Shoals,Documentary|Biography|History|Music
31470,tt1654829,15,6.466666666666667,Thérèse,Drama
31471,tt0239948,15,5.8,Saving Silverman,Comedy|Crime|Romance
31472,tt0066817,15,7.2,Bedknobs and Broomsticks,Animation|Adventure|Comedy|Family|Fantasy|Musical
31473,tt2539482,15,6.933333333333334,I Don't Know Whether to Slit My Wrists or Leave Them Long,Comedy|Drama
31474,tt0067756,15,6.333333333333333,Silent Running,Drama|Sci-Fi
31475,tt0062136,15,8.666666666666666,Playtime,Comedy
31476,tt2870808,15,5.933333333333334,Life Partners,Comedy|Drama|Romance
31477,tt0268995,15,7.466666666666667,The Majestic,Drama|Romance
31478,tt0910885,15,4.866666666666666,A Merry Friggin' Christmas,Comedy
31479,tt0116277,15,5.933333333333334,The Fan,Action|Drama|Sport|Thriller
31480,tt0116136,15,7.333333333333333,DragonHeart,Action|Adventure|Fantasy
31481,tt5065790,15,6.466666666666667,Nadide Hayat,Comedy
31482,tt0454824,15,7.0,Flyboys,Action|Adventure|Drama|History|Romance|War
31483,tt0385307,15,4.733333333333333,Miss Congeniality 2: Armed & Fabulous,Action|Comedy|Crime
31484,tt10054876,15,7.6,Zero Distance,Thriller
31485,tt0457419,15,5.8,Mr. Magorium's Wonder Emporium,Comedy|Family|Fantasy
31486,tt0347304,15,8.733333333333333,Kal Ho Naa Ho,Comedy|Drama|Romance
31487,tt0105585,15,2.1333333333333333,Thunderheart,Crime|Mystery|Thriller
31488,tt0114478,15,8.133333333333333,Smoke,Comedy|Drama
31489,tt0810827,15,7.066666666666666,Death Note: The Last Name,Adventure|Crime|Drama|Fantasy|Mystery|Thriller
31490,tt0808510,15,6.533333333333333,Tooth Fairy,Comedy|Family|Fantasy|Sport
31491,tt0106664,15,6.4,The Dark Half,Horror|Mystery|Thriller
31492,tt0364343,15,5.6,The Final Cut,Drama|Sci-Fi|Thriller
31493,tt6523720,15,6.066666666666666,The Quake,Action|Drama|Thriller
31494,tt0091630,15,6.8,Night of the Creeps,Comedy|Horror|Sci-Fi
31495,tt0364930,15,7.466666666666667,Aileen: Life and Death of a Serial Killer,Documentary|Crime
31496,tt11829142,15,6.2,Not Me,Drama
31497,tt0100029,15,7.333333333333333,Lionheart,Action|Crime|Drama|Sport
31498,tt3128900,15,5.0,Miss Meadows,Drama|Thriller
31499,tt0089013,15,6.933333333333334,Demons,Horror
31500,tt3917210,15,8.0,"Life, Animated",Documentary|Comedy|Drama|Family|Fantasy|Romance
31501,tt0443632,15,6.533333333333333,The Sentinel,Action|Crime|Thriller
31502,tt1212436,15,6.066666666666666,The Back-up Plan,Comedy|Romance
